number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
82,0.017511883750558,-0.198586598038673,0.936460256576538,3.81662368774414,-1.5666435956955,0.084025643765926,0.59309995174408,0.536124765872955,0.320752441883087,-0.002190788742155,0.273492038249969,2.21822357177734
83,0.175953611731529,-0.065688423812389,0.966344356536865,0.290268212556839,-0.548522055149078,0.144814670085907,0.593862652778626,0.53599464893341,0.320502072572708,0.030078496783972,0.302261859178543,2.21827936172485
84,-0.033069189637899,-0.147333741188049,1.03883647918701,0.715177118778229,3.11888742446899,-0.627770245075226,0.594607889652252,0.535948157310486,0.317309647798538,0.051163997501135,0.308671623468399,2.21249556541443
85,0.069177076220512,0.038755960762501,1.05699133872986,-0.769014418125153,4.60700273513794,-0.908150374889374,0.594766497612,0.535958409309387,0.316925764083862,0.048227716237307,0.348235726356506,2.20521545410156
86,0.41081228852272,0.008474296890199,0.975558817386627,-1.18581116199493,7.58427381515503,0.324272394180298,0.597530424594879,0.536929786205292,0.316403210163116,-0.031040903180838,0.115923829376698,2.21092963218689
87,0.361544579267502,-0.073310732841492,1.0005316734314,-1.60400354862213,7.14116859436035,-0.139323353767395,0.59801721572876,0.536231338977814,0.312928885221481,0.021485019475222,0.088442049920559,2.20366382598877
88,0.105728067457676,-0.06283450126648,0.934530973434448,-2.95915150642395,5.31067848205566,0.087558709084988,0.598472833633423,0.535567700862885,0.312336951494217,0.05677204951644,0.074231505393982,2.19686555862427
89,-0.029069682583213,0.034407250583172,1.08903133869171,-1.91937911510468,4.01239824295044,-0.202878579497337,0.598675787448883,0.536508321762085,0.311769127845764,-0.044490437954664,0.089469201862812,2.20890522003174
90,0.009930235333741,-0.041988968849182,0.990296065807342,1.82095456123352,3.47348952293396,0.88327693939209,0.59882515668869,0.5366051197052,0.311233639717102,-0.049084965139628,0.120790354907513,2.21332311630249
91,0.180331110954285,-0.014843767508864,0.970961928367615,3.63844847679138,2.69623208045959,0.982907950878143,0.600702702999115,0.535597145557404,0.311224073171616,0.08528795093298,-0.001815632567741,2.20568704605103
92,0.118223801255226,-0.137623056769371,1.07702970504761,4.70232057571411,2.45596432685852,1.90030360221863,0.60079962015152,0.536104798316956,0.310745537281036,0.082064524292946,0.044789329171181,2.23321628570557
93,0.04826295748353,-0.14153578877449,0.992707550525665,4.4646782875061,1.39336633682251,0.654158174991608,0.602473795413971,0.536655187606812,0.310170114040375,0.081374011933804,-0.048914905637503,2.24646091461182
94,0.196396142244339,-0.058743700385094,1.01371562480927,2.89239001274109,1.59131634235382,1.06255221366882,0.604904115200043,0.536403954029083,0.307073205709457,0.16045169532299,-0.195933163166046,2.2538480758667
95,0.049458343535662,0.027996486052871,1.07519495487213,2.77795624732971,0.917219758033752,1.90970754623413,0.604951202869415,0.536234498023987,0.306543916463852,0.200503274798393,-0.1167286708951,2.2701301574707
96,0.076361998915672,-0.005162258632481,1.00977969169617,0.730276048183441,0.563473105430603,1.71937882900238,0.604948699474335,0.536021173000336,0.30604487657547,0.240597322583199,-0.030862387269735,2.28877758979797
97,0.119837924838066,0.023486532270908,1.04834318161011,-1.07175874710083,0.462358802556992,2.24693202972412,0.606452643871307,0.53691816329956,0.304743200540543,0.151768952608109,-0.095161236822605,2.3173303604126
98,0.115884706377983,0.104744285345078,1.06642484664917,0.633429050445557,1.68757045269012,2.48576855659485,0.60725075006485,0.536985337734222,0.304173171520233,0.155788019299507,-0.090247705578804,2.33999919891357
99,0.376963317394257,-0.004362945444882,0.963014364242554,1.94254791736603,1.86728632450104,1.65374779701233,0.608897268772125,0.535383522510529,0.303567856550217,0.325838565826416,-0.15731905400753,2.34913420677185
100,0.445518583059311,-0.017544379457831,1.0648193359375,1.63233613967896,1.06571388244629,3.1989848613739,0.608984589576721,0.535287499427795,0.300677746534348,0.339015126228333,-0.095430299639702,2.37893080711365
101,0.631607592105866,-0.107036381959915,0.994828939437866,-0.53375244140625,0.37478107213974,2.14970397949219,0.608995676040649,0.535248219966888,0.300118714570999,0.333347111940384,-0.015696445479989,2.40964984893799
